pincode,locality,city,state,lat,lon,offices,accuracy
226104,Antagarhi,Lucknow,Uttar Pradesh,27.043,80.9666,21,4
226201,Asti,Lucknow,Uttar Pradesh,26.8416,80.9069,10,4
226202,FFTC Indaurabagh,Lucknow,Uttar Pradesh,27.018,80.8487,3,4
226203,Akariakalan,Lucknow,Uttar Pradesh,27.0972,80.9038,17,4
226301,Barwalia,Lucknow,Uttar Pradesh,26.6266,81.0316,14,4
226302,Dayalpur,Lucknow,Uttar Pradesh,26.6191,81.0308,5,4
226303,Adampur Janubi,Lucknow,Uttar Pradesh,26.6903,81.1014,7,4
226401,Ain,Lucknow,Uttar Pradesh,26.3935,81.3201,11,4
226501,Gosainganj (Lucknow),Lucknow,Uttar Pradesh,26.7472,81.1356,9,4
227304,Arjunpur,Sultanpur,Uttar Pradesh,26.2425,82.2267,12,4
227405,Agahar,Sultanpur,Uttar Pradesh,26.2425,82.2267,17,4
227406,Bhadar,Sultanpur,Uttar Pradesh,26.2425,82.2267,5,4
227407,Bargaon,Sultanpur,Uttar Pradesh,26.2425,82.2267,5,4
227408,Bhanti,Sultanpur,Uttar Pradesh,26.255,82.1104,7,4
227409,Aindhi,Sultanpur,Uttar Pradesh,26.2425,82.2267,17,4
227411,Shahgarh (Sultanpur),Sultanpur,Uttar Pradesh,26.2425,82.2267,10,4
227412,Darpipur,Sultanpur,Uttar Pradesh,26.2425,82.2267,4,4
227413,Bhimi Pachchhim,Sultanpur,Uttar Pradesh,26.2346,82.1977,9,4
227801,Achalpur,Sultanpur,Uttar Pradesh,26.2425,82.2267,20,4
227805,Aliganj Bazar,Sultanpur,Uttar Pradesh,26.2425,82.2267,11,4
227806,Bazar Baldirai,Sultanpur,Uttar Pradesh,26.2425,82.2267,13,4
227807,Barehti,Sultanpur,Uttar Pradesh,26.2425,82.2267,9,4
227808,Hasanpur (Sultanpur),Sultanpur,Uttar Pradesh,26.3009,81.993,11,4
227809,Jagdishpur (Sultanpur),Sultanpur,Uttar Pradesh,26.2425,82.2267,16,4
227811,Harkhumau,Sultanpur,Uttar Pradesh,26.2425,82.2267,11,4
227812,Baranpur,Sultanpur,Uttar Pradesh,26.2425,82.2267,4,4
227813,Adhanpur,Sultanpur,Uttar Pradesh,26.2425,82.2267,16,4
227814,Ainjar,Sultanpur,Uttar Pradesh,26.2425,81.9549,11,4
227815,Dadupur,Sultanpur,Uttar Pradesh,26.1669,82.1964,12,4
227816,Raniganj (Sultanpur),Sultanpur,Uttar Pradesh,26.2425,82.2267,28,4
227817,Jagdishpur Industrial Area,Sultanpur,Uttar Pradesh,26.3291,81.8058,1,1
228001,Bus Station (Sultanpur),Sultanpur,Uttar Pradesh,26.3498,82.0311,26,4
228118,Angnakol,Sultanpur,Uttar Pradesh,26.2425,82.2267,2,1
228119,Gosainganj (Sultanpur),Sultanpur,Uttar Pradesh,26.2425,82.2267,11,4
228120,Athaisi,Sultanpur,Uttar Pradesh,26.2527,82.2281,4,4
228121,Agai,Sultanpur,Uttar Pradesh,26.4038,82.0073,9,4
228125,Ballipur,Sultanpur,Uttar Pradesh,26.2425,82.2267,10,4
228131,Bani,Sultanpur,Uttar Pradesh,26.2382,82.3214,22,4
228132,Ahda,Sultanpur,Uttar Pradesh,26.2425,82.2267,11,4
228133,Bahauddinpur,Sultanpur,Uttar Pradesh,26.2157,82.2177,6,4
228141,Jaisinghpur (Sultanpur),Sultanpur,Uttar Pradesh,26.3324,82.3133,12,4
228142,Baura Jagdishpur,Sultanpur,Uttar Pradesh,26.3718,82.2689,10,4
228145,Banke Gaon,Sultanpur,Uttar Pradesh,26.1709,82.3686,17,4
228151,Akorhi,Sultanpur,Uttar Pradesh,26.383,82.0876,18,4
228155,Bansi,Sultanpur,Uttar Pradesh,26.3232,82.0027,11,4
228159,Ramganj (Sultanpur),Sultanpur,Uttar Pradesh,26.2387,82.4175,2,4
228161,Amari,Sultanpur,Uttar Pradesh,26.2168,82.2576,19,4
228171,Akhandnagar,Sultanpur,Uttar Pradesh,26.3116,82.4149,10,4
228178,Bangaondih,Sultanpur,Uttar Pradesh,26.2242,82.566,6,4
229001,Bus Station (Raebareli),Raebareli,Uttar Pradesh,26.1169,81.5157,20,4
229010,ITI (Raebareli),Raebareli,Uttar Pradesh,26.2331,81.3246,5,4
229103,Hallaur (Raebareli),Raebareli,Uttar Pradesh,26.4625,81.252,9,4
229120,Rail Coach Factory Lalganj(Raebareli),Raebareli,Uttar Pradesh,26.1768,81.3318,1,1
229121,Aihar,Raebareli,Uttar Pradesh,26.2031,81.1165,7,4
229122,Bardar,Raebareli,Uttar Pradesh,26.3223,81.0592,9,4
229123,Bala,Raebareli,Uttar Pradesh,26.2898,81.2102,6,4
229124,Gopalpur,Raebareli,Uttar Pradesh,26.0575,81.4814,7,4
229125,Barraua,Raebareli,Uttar Pradesh,26.2031,81.191,13,4
229126,Akbarpur Pharsi,Raebareli,Uttar Pradesh,26.441,81.3778,7,4
229127,Beoli,Raebareli,Uttar Pradesh,26.0297,81.434,11,4
229128,Baghaula,Raebareli,Uttar Pradesh,26.0296,81.2033,8,4
229129,Asharasidpur,Raebareli,Uttar Pradesh,26.0988,81.4682,6,4
229130,Ataura Khurd,Raebareli,Uttar Pradesh,26.238,81.1172,5,4
229135,Aharwabhawani,Raebareli,Uttar Pradesh,26.2031,81.191,5,4
229201,Behta,Raebareli,Uttar Pradesh,26.1905,81.0339,5,4
229202,Bhojpur (Raebareli),Raebareli,Uttar Pradesh,26.2031,81.191,8,4
229203,Bahai,Raebareli,Uttar Pradesh,26.1019,81.0007,8,4
229204,Gaura (Raebareli),Raebareli,Uttar Pradesh,26.0352,81.1874,16,4
229205,Baraundi,Raebareli,Uttar Pradesh,26.3017,80.9003,6,4
229206,Lalganj (Raebareli) H.O,Raebareli,Uttar Pradesh,26.178,81.2656,13,4
229207,Balbhadrapur,Raebareli,Uttar Pradesh,26.1581,81.0292,9,4
229208,Barha,Raebareli,Uttar Pradesh,26.1938,81.1922,4,4
229209,Paho,Raebareli,Uttar Pradesh,26.1968,80.917,2,4
229210,Atarhar,Raebareli,Uttar Pradesh,26.3811,81.0756,4,4
229211,Bakuliha,Raebareli,Uttar Pradesh,26.2012,81.0912,6,4
229212,Deopur,Raebareli,Uttar Pradesh,26.1857,81.0367,10,4
229215,Dudhwan,Raebareli,Uttar Pradesh,26.0885,80.9092,6,4
229216,Bairua,Raebareli,Uttar Pradesh,26.0643,80.8641,12,4
229301,Asahanjagatpur,Raebareli,Uttar Pradesh,26.3377,80.953,17,4
229302,Betaura,Raebareli,Uttar Pradesh,26.2031,81.3902,11,4
229303,Harchandpur (Raebareli),Raebareli,Uttar Pradesh,26.2031,81.191,14,4
229304,Harbansganj,Raebareli,Uttar Pradesh,26.2031,81.191,10,4
229305,Babhanpur,Raebareli,Uttar Pradesh,26.2028,81.5464,10,4
229306,Mahrajganj (Raebareli),Raebareli,Uttar Pradesh,26.3589,81.3324,20,4
229307,Alampur,Raebareli,Uttar Pradesh,26.2105,81.5099,9,4
229308,Bainti,Raebareli,Uttar Pradesh,26.4372,81.191,12,4
229309,Ahuri,Raebareli,Uttar Pradesh,26.2031,81.191,26,4
229310,Deeh,Raebareli,Uttar Pradesh,26.1582,81.3262,9,4
229311,Bahadur Nagar,Raebareli,Uttar Pradesh,26.2031,81.191,5,4
229316,Ahiyapur,Raebareli,Uttar Pradesh,26.2232,81.247,6,4
229401,Babuganj,Raebareli,Uttar Pradesh,26.2031,81.191,18,4
229402,Jagatpur (Raebareli),Raebareli,Uttar Pradesh,26.1071,81.3124,13,4
229404,Mustafabad (Raebareli),Raebareli,Uttar Pradesh,25.8953,81.3644,15,4
229405,Munshiganj (Raebareli),Raebareli,Uttar Pradesh,26.1726,81.2538,5,4
229406,Fgtp Unchahar,Raebareli,Uttar Pradesh,25.9302,81.3309,3,4
229408,Alapur,Pratapgarh,Uttar Pradesh,25.7806,81.4106,7,4
229410,Agai,Pratapgarh,Uttar Pradesh,25.8728,81.8294,4,4
229411,Aladadpur,Allahabad,Uttar Pradesh,25.3031,81.9614,7,4
229412,Atrampur,Allahabad,Uttar Pradesh,25.481,81.8515,9,4
229413,Andhiyaari,Allahabad,Uttar Pradesh,25.3031,81.9614,7,4
229801,Banbharia,Raebareli,Uttar Pradesh,26.2031,81.191,7,4
229802,Achai,Raebareli,Uttar Pradesh,26.3291,81.2567,10,4
230001,Pratapgarh H.O,Pratapgarh,Uttar Pradesh,25.8728,81.8316,6,1
230002,Pratapgarh City,Pratapgarh,Uttar Pradesh,25.8927,81.9041,5,4
230121,Binaika,Pratapgarh,Uttar Pradesh,25.971,82.2695,8,4
230124,Amargarh (Pratapgarh),Pratapgarh,Uttar Pradesh,25.93,82.1645,11,4
230125,Amawan,Pratapgarh,Uttar Pradesh,26.0622,81.7069,12,4
230126,Babuganj,Pratapgarh,Uttar Pradesh,25.891,81.7274,2,4
230127,Dalippur (Pratapgarh),Pratapgarh,Uttar Pradesh,25.8875,82.2675,7,4
230128,Bhikhapur Kanidih,Pratapgarh,Uttar Pradesh,25.832,81.757,12,4
230129,Baron,Pratapgarh,Uttar Pradesh,25.7367,81.9704,11,4
230130,Laxmanpur (Pratapgarh),Pratapgarh,Uttar Pradesh,25.9822,81.9339,1,1
230131,Afim Ki Kothi,Pratapgarh,Uttar Pradesh,25.8728,81.9641,9,4
230132,Lalganj (Pratapgarh),Pratapgarh,Uttar Pradesh,25.8728,81.8316,14,4
230133,Besar,Pratapgarh,Uttar Pradesh,25.8227,82.1114,5,4
230134,Barari,Pratapgarh,Uttar Pradesh,25.8728,81.8316,8,4
230135,Patti (Pratapgarh),Pratapgarh,Uttar Pradesh,26.0204,82.0249,20,4
230136,Sagra (Pratapgarh),Pratapgarh,Uttar Pradesh,25.9576,81.7539,6,4
230137,Sahabganj (Pratapgarh),Pratapgarh,Uttar Pradesh,25.9624,81.8636,4,4
230138,Dhindhui,Pratapgarh,Uttar Pradesh,25.8728,81.8316,5,4
230139,Ami,Pratapgarh,Uttar Pradesh,26.0034,81.7301,13,4
230141,Abdul Wahidganj,Pratapgarh,Uttar Pradesh,25.8573,81.4759,13,4
230142,Ahiyapur,Pratapgarh,Uttar Pradesh,25.9259,82.0823,7,4
230143,Babaganj,Pratapgarh,Uttar Pradesh,25.8645,81.6097,6,4
230144,Ajgara,Pratapgarh,Uttar Pradesh,25.8728,81.8496,7,4
230201,Bhadri,Pratapgarh,Uttar Pradesh,25.733,81.5611,18,4
230202,Bajha Bheet,Pratapgarh,Uttar Pradesh,25.6139,81.3789,9,4
230204,Kunda (Pratapgarh),Pratapgarh,Uttar Pradesh,25.7796,81.4917,25,4
230301,Amapur Berra,Pratapgarh,Uttar Pradesh,25.8728,81.8316,9,4
230302,Bichhur,Pratapgarh,Uttar Pradesh,25.8587,81.9485,6,4
230304,Raniganj (Pratapgarh),Pratapgarh,Uttar Pradesh,25.8854,82.124,18,4
230306,Kailidih,Pratapgarh,Uttar Pradesh,25.7064,82.1492,5,4
230401,Atarsand,Pratapgarh,Uttar Pradesh,26.0188,81.9806,12,4
230402,Bachhuwa,Pratapgarh,Uttar Pradesh,25.8728,81.8316,14,4
230403,Madhoganj (Pratapgarh),Pratapgarh,Uttar Pradesh,25.9149,81.8316,11,4
230404,Bhikhnapur,Pratapgarh,Uttar Pradesh,25.7669,81.9283,3,4
230405,Darchhut,Pratapgarh,Uttar Pradesh,26.0059,82.1055,6,4
230501,Antu,Pratapgarh,Uttar Pradesh,25.939,81.6871,7,4
230502,Bhadausi,Pratapgarh,Uttar Pradesh,25.8728,81.8316,12,4
230503,Chhatarur,Pratapgarh,Uttar Pradesh,25.9832,81.8519,14,4
231001,Ganesh Ganj (Mirzapur),Mirzapur,Uttar Pradesh,24.9583,82.8492,8,1
231205,Adalganj,Sonbhadra,Uttar Pradesh,24.4083,83.053,13,4
231206,Cherui,Sonbhadra,Uttar Pradesh,24.5239,83.0754,2,4
231207,Dalla,Sonbhadra,Uttar Pradesh,24.4064,83.0804,4,4
231208,Arangpani,Sonbhadra,Uttar Pradesh,24.2364,83.1592,16,4
231209,Gurma Markundi,Sonbhadra,Uttar Pradesh,24.6418,83.1354,1,1
231210,Amilaudha,Mirzapur,Uttar Pradesh,24.8688,82.7334,22,4
231211,Lalganj (Mirzapur),Mirzapur,Uttar Pradesh,24.9417,82.4007,27,4
231212,Amwar,Sonbhadra,Uttar Pradesh,24.2095,83.192,8,4
231213,Banki,Sonbhadra,Uttar Pradesh,24.705,83.2192,15,4
231215,Rajpur (Sonbhadra),Sonbhadra,Uttar Pradesh,24.7009,82.9354,7,4
231216,Akchhor,Sonbhadra,Uttar Pradesh,24.8031,83.0102,25,4
231217,Belhatthi,Sonbhadra,Uttar Pradesh,24.2164,83.0358,3,4
231218,Khajura,Sonbhadra,Uttar Pradesh,24.2824,82.8583,2,4
231219,Obra (Sonbhadra),Sonbhadra,Uttar Pradesh,24.4322,82.8928,5,4
231220,Beena Project,Sonbhadra,Uttar Pradesh,24.3821,83.1862,1,1
231221,Banvasi Seva Ashram,Sonbhadra,Uttar Pradesh,24.2007,83.0304,2,4
231222,Shaktinagar (Sonbhadra),Sonbhadra,Uttar Pradesh,24.3821,83.1862,4,1
231223,Asanahar,Sonbhadra,Uttar Pradesh,24.2586,83.151,10,4
231224,Kakari Project,Sonbhadra,Uttar Pradesh,24.3821,83.1862,1,1
231225,Anpara Tps,Sonbhadra,Uttar Pradesh,24.3471,82.9998,5,4
231226,Bagesoti,Sonbhadra,Uttar Pradesh,24.5068,83.336,13,4
231301,Adhwar,Mirzapur,Uttar Pradesh,25.0542,83.021,5,4
231302,Adalhat,Mirzapur,Uttar Pradesh,25.1382,82.9287,14,4
231303,Bijaipur (Mirzapur),Mirzapur,Uttar Pradesh,25.1588,82.3948,10,4
231304,Bagahi,Mirzapur,Uttar Pradesh,25.2048,82.8037,33,4
231305,Chhota Mirzapur,Mirzapur,Uttar Pradesh,24.9872,82.6094,15,4
231306,Bagahan,Mirzapur,Uttar Pradesh,25.1522,82.8087,7,4
231307,Akodhi,Mirzapur,Uttar Pradesh,24.9872,82.6094,17,4
231309,Belahara,Mirzapur,Uttar Pradesh,24.9525,82.5515,9,4
231311,Chunar Cement Factory,Mirzapur,Uttar Pradesh,25.1989,82.5273,1,1
231312,Balliparwa,Mirzapur,Uttar Pradesh,25.1772,82.5524,8,4
231313,Bajta,Mirzapur,Uttar Pradesh,25.2031,82.4473,8,4
231314,Jamua (Mirzapur),Mirzapur,Uttar Pradesh,25.2474,82.7716,2,4
231501,Kachhwa (Mirzapur),Mirzapur,Uttar Pradesh,25.1907,82.6094,15,4
232101,Alampur,Chandauli,Uttar Pradesh,25.2779,83.1249,15,4
232102,Akorha,Chandauli,Uttar Pradesh,25.2399,83.1169,11,4
232103,Bentairi,Chandauli,Uttar Pradesh,25.3864,83.2519,17,4
232104,Chandauli,Chandauli,Uttar Pradesh,25.2582,83.249,15,4
232105,Amara,Chandauli,Uttar Pradesh,25.4497,83.3333,9,4
232106,Kamalpur (Chandauli),Chandauli,Uttar Pradesh,25.1377,83.261,21,4
232107,Ramgarh (Chandauli),Chandauli,Uttar Pradesh,25.4868,83.248,6,4
232108,Awajapur,Chandauli,Uttar Pradesh,25.2849,83.2142,14,4
232109,Amilai,Chandauli,Uttar Pradesh,25.3791,83.2199,15,4
232110,Adsand,Chandauli,Uttar Pradesh,25.1377,83.261,20,4
232111,Naugarh (Chandauli),Chandauli,Uttar Pradesh,24.8332,83.1435,5,4
232118,Sahabganj (Chandauli),Chandauli,Uttar Pradesh,25.2819,83.0694,13,4
232120,Farsandpurmohanpur,Chandauli,Uttar Pradesh,25.2889,83.1952,8,4
232325,Bara (Ghazipur),Ghazipur,Uttar Pradesh,25.7187,83.803,1,4
232326,Dewaitha,Ghazipur,Uttar Pradesh,25.6226,83.5562,13,4
232327,Bhataura,Ghazipur,Uttar Pradesh,25.5083,83.6041,5,4
232328,Derhgawan,Ghazipur,Uttar Pradesh,25.5814,83.616,4,4
232329,Bahadurpur,Ghazipur,Uttar Pradesh,25.4181,83.5888,9,4
232330,Dhanarhi,Ghazipur,Uttar Pradesh,25.4303,83.7073,2,4
232331,Abhaipur,Ghazipur,Uttar Pradesh,25.5966,83.5562,9,4
232332,Bhikhichaura,Ghazipur,Uttar Pradesh,25.4414,83.5185,6,1
232333,Amaura,Ghazipur,Uttar Pradesh,25.4655,83.6987,12,4
232336,Andharipur Sonwal,Ghazipur,Uttar Pradesh,25.6339,83.5943,6,4
232339,Basuka,Ghazipur,Uttar Pradesh,25.5399,83.4445,4,4
232340,Deoria (Ghazipur),Ghazipur,Uttar Pradesh,25.488,83.3931,7,4
233001,Degree College (Ghazipur),Ghazipur,Uttar Pradesh,25.7007,83.4551,6,1
233002,Akarmpur Banjaripur,Ghazipur,Uttar Pradesh,25.7007,83.4551,22,4
233221,Ameda,Ghazipur,Uttar Pradesh,25.6055,83.1594,10,4
233222,Abishahan,Ghazipur,Uttar Pradesh,25.77,83.7166,12,4
233223,Rampur (Ghazipur),Ghazipur,Uttar Pradesh,25.5442,83.1143,7,4
233224,Chochakpur,Ghazipur,Uttar Pradesh,25.4872,83.4554,5,4
233225,Asawar,Ghazipur,Uttar Pradesh,25.7357,83.8621,9,4
233226,Barahi,Ghazipur,Uttar Pradesh,25.7929,83.5387,23,4
233227,Abadan Bairan,Ghazipur,Uttar Pradesh,25.5792,83.5585,18,4
233228,Bharauli Kalan,Ghazipur,Uttar Pradesh,25.7052,83.9277,6,4
233229,Banki Khurd,Ghazipur,Uttar Pradesh,25.6226,83.5562,6,4
233230,Kasimabad,Ghazipur,Uttar Pradesh,25.7835,83.6697,7,4
233231,Amrupur,Ghazipur,Uttar Pradesh,25.5818,83.8177,11,4
233232,Barsara,Ghazipur,Uttar Pradesh,25.4496,83.5016,6,4
233233,Deoria,Ghazipur,Uttar Pradesh,25.6487,83.8665,8,4
233300,Badhupur,Ghazipur,Uttar Pradesh,25.6226,83.5562,9,4
233301,Mubarakpur (Ghazipur),Ghazipur,Uttar Pradesh,25.715,83.7788,6,4
233302,Alipur Bangawan,Ghazipur,Uttar Pradesh,25.5312,83.4215,14,4
233303,Bauri,Ghazipur,Uttar Pradesh,25.682,83.6446,6,4
233304,Saidpur (Ghazipur),Ghazipur,Uttar Pradesh,25.5456,83.2442,15,4
233305,Alawalpur,Ghazipur,Uttar Pradesh,25.6943,83.4877,11,4
233306,Basuchak,Ghazipur,Uttar Pradesh,25.6226,83.5562,9,4
233307,Bhimapar,Ghazipur,Uttar Pradesh,25.6226,83.5562,7,4
233310,Bajidpur,Ghazipur,Uttar Pradesh,25.6694,83.458,6,4
233311,Barhat,Ghazipur,Uttar Pradesh,25.5943,83.3962,9,4
241001,Civil Lines (Hardoi),Hardoi,Uttar Pradesh,27.2599,80.243,41,4
241121,Aihrori,Hardoi,Uttar Pradesh,27.26,80.0293,9,4
241122,Baghauli,Hardoi,Uttar Pradesh,27.3537,80.1623,10,4
241123,Pali (Hardoi),Hardoi,Uttar Pradesh,27.5213,79.826,23,4
241124,Shahabad (Hardoi),Hardoi,Uttar Pradesh,27.5945,79.926,20,4
241125,Allipur,Hardoi,Uttar Pradesh,27.1799,79.9873,15,4
241126,Atwa Ali Mardanpur,Hardoi,Uttar Pradesh,27.1459,80.2879,10,4
241127,Sandila I. Estate,Hardoi,Uttar Pradesh,27.4083,79.9617,1,1
241201,Bahlolpur,Hardoi,Uttar Pradesh,27.329,80.1629,13,4
241202,Ajamatpur,Hardoi,Uttar Pradesh,27.329,80.1629,11,4
241203,Atsaliya,Hardoi,Uttar Pradesh,27.0896,80.6608,13,4
241204,Atia Sahpur,Hardoi,Uttar Pradesh,27.329,80.1629,15,4
241301,Andharra,Hardoi,Uttar Pradesh,27.187,80.0164,13,4
241302,Madhoganj (Hardoi),Hardoi,Uttar Pradesh,27.0923,80.445,12,4
241303,Babatmau,Hardoi,Uttar Pradesh,27.0327,80.4496,17,4
241304,Beniganj,Hardoi,Uttar Pradesh,27.329,80.1629,19,4
241305,Ashi Azampur,Hardoi,Uttar Pradesh,27.329,80.1629,8,4
241401,Barwan (Hardoi),Hardoi,Uttar Pradesh,27.329,80.1629,9,4
241402,Harpalpur (Hardoi),Hardoi,Uttar Pradesh,27.3672,79.9753,18,4
241403,Adampur,Hardoi,Uttar Pradesh,27.2574,80.0226,10,4
241404,Bahorwa,Hardoi,Uttar Pradesh,27.4631,80.2195,11,4
241405,Bhadeora,Hardoi,Uttar Pradesh,27.545,80.1533,7,4
241406,Banjariya,Hardoi,Uttar Pradesh,27.329,80.1629,13,4
241407,Abdulla Nagar,Hardoi,Uttar Pradesh,27.329,80.1629,15,4
242001,Shahjahanpur Chawk,Shahjahanpur,Uttar Pradesh,27.8446,79.7773,36,4
242021,I.A. Babrala,Budaun,Uttar Pradesh,28.0801,79.0399,2,1
242042,Banda (Shahjahanpur),Shahjahanpur,Uttar Pradesh,27.9599,79.829,17,4
242123,Chandpur,Shahjahanpur,Uttar Pradesh,27.8328,79.7179,9,4
242127,Astoli,Shahjahanpur,Uttar Pradesh,27.7097,79.4213,24,4
242220,Allaganj,Shahjahanpur,Uttar Pradesh,27.4753,79.7298,6,4
242221,Jalalabad (Shahjahanpur),Shahjahanpur,Uttar Pradesh,27.6553,79.7935,40,4
242223,Amora,Shahjahanpur,Uttar Pradesh,27.7329,79.8133,22,4
242226,Azizganj,Shahjahanpur,Uttar Pradesh,27.8555,79.8681,5,4
242301,Baisaribaisra,Shahjahanpur,Uttar Pradesh,27.9196,79.6764,22,4
242303,Awa,Shahjahanpur,Uttar Pradesh,27.7941,79.4746,15,4
242305,Akbaria,Shahjahanpur,Uttar Pradesh,28.0568,79.7664,13,4
242306,Bankagaon,Shahjahanpur,Uttar Pradesh,27.9599,79.829,16,4
242307,Banthara,Shahjahanpur,Uttar Pradesh,27.8124,79.8974,19,4
242401,Agonasujanpur,Shahjahanpur,Uttar Pradesh,27.8713,79.8092,21,4
242405,Dhaknalahia,Shahjahanpur,Uttar Pradesh,27.9599,79.829,12,4
242406,Badshahnagar,Shahjahanpur,Uttar Pradesh,27.764,79.9035,14,4
242407,Andkhera,Shahjahanpur,Uttar Pradesh,28.034,79.8511,21,4
243001,Bareilly Cantt,Bareilly,Uttar Pradesh,28.3035,79.3254,12,1
243002,Air Force Station Bareilly,Bareilly,Uttar Pradesh,28.3035,79.3254,4,1
243003,Bareilly City,Bareilly,Uttar Pradesh,28.3365,79.3304,14,4
243004,ITBP Bareilly,Bareilly,Uttar Pradesh,28.3011,79.3982,10,4
243005,Prem Nagar (Bareilly),Bareilly,Uttar Pradesh,28.3035,79.3254,5,1
243006,Mahanagar,Bareilly,Uttar Pradesh,28.4535,79.4237,2,4
243122,Rajendra Nagar (Bareilly),Bareilly,Uttar Pradesh,28.4535,79.4237,7,1
243123,Balipur,Bareilly,Uttar Pradesh,28.3099,79.5067,11,4
243126,Bhuta,Bareilly,Uttar Pradesh,28.4535,79.4237,2,4
243201,Baheri (Bareilly),Bareilly,Uttar Pradesh,28.6901,79.5215,23,4
243202,Atamanda,Bareilly,Uttar Pradesh,28.482,79.4237,9,4
243203,Basudharan,Bareilly,Uttar Pradesh,28.4535,79.4237,9,4
243301,Aonla,Bareilly,Uttar Pradesh,28.3882,79.31,18,4
243302,Aliganj,Bareilly,Uttar Pradesh,28.4154,79.1778,17,4
243303,Ram Nagar (Bareilly),Bareilly,Uttar Pradesh,28.4517,79.1393,15,4
243401,Alampur Jafarabad,Bareilly,Uttar Pradesh,28.2474,79.3227,7,4
243402,Ballia,Bareilly,Uttar Pradesh,28.1969,79.3643,10,4
243403,Iffcotownship,Bareilly,Uttar Pradesh,28.3173,79.4194,2,1
243407,Ahemdabad,Bareilly,Uttar Pradesh,28.5028,79.5604,10,4
243501,Agras,Bareilly,Uttar Pradesh,28.4437,79.4523,8,4
243502,Bohit,Bareilly,Uttar Pradesh,28.3987,79.2312,12,4
243503,Angadpur Khamaria,Bareilly,Uttar Pradesh,28.2122,79.5475,23,4
243504,Meerganj (Bareilly),Bareilly,Uttar Pradesh,28.4535,79.4237,12,4
243505,Bairamnagar,Bareilly,Uttar Pradesh,28.6308,79.3046,17,4
243506,Bargawan,Bareilly,Uttar Pradesh,28.4535,79.4237,8,4
243601,Brahmpur (Budaun),Budaun,Uttar Pradesh,27.9969,79.1562,57,4
243630,Bhatauli,Budaun,Uttar Pradesh,28.1134,79.3351,12,4
243631,Abhigaon,Budaun,Uttar Pradesh,28.0801,79.0399,10,4
243632,Asafpur,Budaun,Uttar Pradesh,28.1069,78.8852,12,4
243633,Ambiapur,Budaun,Uttar Pradesh,28.1283,78.8847,24,4
243634,Beor,Budaun,Uttar Pradesh,28.1743,79.189,8,4
243635,Azampur Bisaria,Budaun,Uttar Pradesh,27.9848,79.2901,26,4
243636,Bhoora Bhadraul,Budaun,Uttar Pradesh,27.9627,78.9137,11,4
243637,Gurhana,Budaun,Uttar Pradesh,27.8836,79.2154,4,4
243638,Afjalpur Chhaganpur,Budaun,Uttar Pradesh,28.0667,78.7114,31,4
243639,Abdullaganj,Budaun,Uttar Pradesh,28.0182,78.9977,18,4
243641,Bhundi,Budaun,Uttar Pradesh,27.7497,79.2601,7,4
243720,Bhanpur,Budaun,Uttar Pradesh,28.3077,78.9368,11,4
243722,Asadpur,Budaun,Uttar Pradesh,28.0801,79.0399,17,4
243723,Allahpur Samaspur,Budaun,Uttar Pradesh,28.2692,78.7983,17,4
243724,Bhavipur,Budaun,Uttar Pradesh,28.2304,78.6993,13,4
243725,Saidpur (Budaun),Budaun,Uttar Pradesh,28.2721,79.011,13,4
243726,Wazirganj (Budaun),Budaun,Uttar Pradesh,28.1882,79.063,11,4
243727,Rajpura (Budaun),Budaun,Uttar Pradesh,28.0801,79.0399,6,4
243751,Babrala,Budaun,Uttar Pradesh,28.0801,79.0399,15,4
244001,Gandhi Nagar (Moradabad),Moradabad,Uttar Pradesh,28.8501,78.8297,36,4
244102,Chaudhar Pur,Moradabad,Uttar Pradesh,28.8464,78.687,16,4
244103,Majhola (Moradabad),Moradabad,Uttar Pradesh,28.8572,78.8125,1,1
244104,Akka Dilari,Moradabad,Uttar Pradesh,28.9142,78.7854,11,4
244105,Vikas Bhavan Moradabad,Moradabad,Uttar Pradesh,28.9019,78.6834,3,4
244221,Amroha Bazar,Jyotiba Phule Nagar,Uttar Pradesh,28.9077,78.4927,15,4
244222,Didauli,Jyotiba Phule Nagar,Uttar Pradesh,28.8215,78.477,7,4
244223,Bhartiya Gram,Jyotiba Phule Nagar,Uttar Pradesh,28.8917,78.4022,1,1
244225,Bachhraon,Jyotiba Phule Nagar,Uttar Pradesh,28.9352,78.1764,5,4
244231,Ahraula Mafi,Jyotiba Phule Nagar,Uttar Pradesh,28.9586,78.3437,12,4
244235,Bijaura,Jyotiba Phule Nagar,Uttar Pradesh,28.7991,78.1994,7,4
244236,Atrasikalan,Jyotiba Phule Nagar,Uttar Pradesh,28.3681,79.0018,7,4
244241,Hasanpur (Jyotiba Phule Nagar),Jyotiba Phule Nagar,Uttar Pradesh,28.6852,78.2781,10,4
244242,Bajnaura,Jyotiba Phule Nagar,Uttar Pradesh,28.6778,78.3725,11,4
244245,Kundan Nagar,Jyotiba Phule Nagar,Uttar Pradesh,28.6822,78.3158,1,1
244251,Awalpur,Jyotiba Phule Nagar,Uttar Pradesh,28.9697,78.3699,7,4
244255,Adampur,Jyotiba Phule Nagar,Uttar Pradesh,28.5279,78.2799,9,4
244301,Sirsi (Moradabad),Moradabad,Uttar Pradesh,28.6796,78.7209,15,4
244302,Akhtiarpur Thillupura,Moradabad,Uttar Pradesh,28.9142,78.7854,23,4
